transaction_id,user_id,amount,merchant_id,country,payment_method,device_id,is_fraud,risk_score,timestamp
tx_4086,user_456,277.77,merchant_4,IN,card,device_2568,1,0.4,2024-05-15 11:30:00
tx_4087,user_660,6.88,merchant_4,NG,ach,device_2127,0,0.3,2024-10-14 17:10:00
tx_4088,user_790,48.13,merchant_78,FR,ach,device_748,0,0.36,2024-01-05 03:03:00
tx_4089,user_399,129.73,merchant_62,UK,card,device_1307,0,0.19,2024-12-07 14:58:00
tx_4090,user_851,125.83,merchant_73,AU,card,device_2445,0,0.63,2024-09-16 23:33:00
tx_4091,user_608,4.63,merchant_90,CA,ach,device_1756,0,0.2,2024-11-24 18:03:00
tx_4092,user_711,27.64,merchant_66,AU,wallet,device_779,0,0.26,2024-10-11 00:40:00
tx_4093,user_915,13.3,merchant_97,FR,card,device_2450,0,0.34,2024-08-11 02:33:00
tx_4094,user_581,77.14,merchant_66,AU,card,device_1769,0,0.31,2024-07-17 03:51:00
tx_4095,user_953,10.43,merchant_69,US,wallet,device_1240,0,0.28,2024-10-19 02:09:00
tx_4096,user_8,50.36,merchant_73,CA,card,device_563,0,0.12,2024-04-03 14:05:00
tx_4097,user_386,118.03,merchant_87,UK,ach,device_848,0,0.25,2024-03-15 15:07:00
tx_4098,user_952,48.99,merchant_55,BR,wallet,device_2958,0,0.18,2024-02-07 13:53:00
tx_4099,user_415,132.51,merchant_50,UK,wallet,device_668,0,0.63,2024-04-15 23:53:00
tx_4100,user_330,35.28,merchant_7,DE,card,device_1209,0,0.15,2024-05-02 13:56:00
tx_4101,user_526,4.7,merchant_96,NG,card,device_1762,0,0.11,2024-04-10 15:48:00
tx_4102,user_925,70.15,merchant_91,US,wallet,device_164,0,0.63,2024-05-04 03:48:00
tx_4103,user_96,273.59,merchant_67,IN,wallet,device_1879,0,0.2,2024-09-06 14:40:00
tx_4104,user_157,181.75,merchant_59,CA,card,device_1284,0,0.14,2024-10-19 13:11:00
tx_4105,user_381,84.12,merchant_35,BR,card,device_2861,0,0.31,2024-08-18 01:55:00
tx_4106,user_315,551.92,merchant_85,NG,ach,device_773,0,0.45,2024-02-19 05:24:00
tx_4107,user_159,20.57,merchant_62,US,ach,device_1252,0,0.2,2024-11-14 05:32:00
tx_4108,user_809,81.08,merchant_96,AU,wallet,device_204,0,0.18,2024-03-25 07:33:00
tx_4109,user_116,248.25,merchant_42,FR,ach,device_747,0,0.26,2024-04-10 10:23:00
tx_4110,user_685,16.05,merchant_96,CA,wallet,device_279,0,0.34,2024-10-10 23:38:00
tx_4111,user_658,18.66,merchant_53,DE,ach,device_247,0,0.22,2024-03-03 18:47:00
tx_4112,user_241,3.27,merchant_93,BR,card,device_624,1,0.45,2024-10-13 18:58:00
tx_4113,user_483,109.39,merchant_88,CA,wallet,device_1843,0,0.18,2024-09-27 17:51:00
tx_4114,user_770,55.67,merchant_54,IN,ach,device_796,0,0.3,2024-01-09 19:05:00
tx_4115,user_116,227.5,merchant_66,FR,card,device_1643,0,0.14,2024-12-16 07:12:00
tx_4116,user_47,53.08,merchant_97,US,wallet,device_1791,0,0.17,2024-04-10 09:21:00
tx_4117,user_745,31.54,merchant_42,NG,wallet,device_2737,0,0.4,2024-06-26 07:23:00
tx_4118,user_775,175.7,merchant_16,IN,ach,device_753,0,0.2,2024-03-01 19:36:00
tx_4119,user_553,269.56,merchant_87,US,wallet,device_939,0,0.27,2024-10-15 04:47:00
tx_4120,user_561,369.3,merchant_96,IN,ach,device_1837,0,0.3,2024-08-23 15:43:00
tx_4121,user_587,10.57,merchant_27,UK,wallet,device_1135,0,0.56,2024-12-10 04:01:00
tx_4122,user_99,129.37,merchant_46,IN,wallet,device_156,0,0.17,2024-06-28 09:57:00
tx_4123,user_5,18.61,merchant_73,BR,wallet,device_331,0,0.46,2024-01-19 22:12:00
tx_4124,user_594,130.5,merchant_73,BR,ach,device_282,0,0.24,2024-08-08 09:15:00
tx_4125,user_191,34.74,merchant_12,IN,ach,device_573,0,0.37,2024-04-24 23:30:00
tx_4126,user_763,9.96,merchant_100,CA,wallet,device_353,0,0.58,2024-08-07 04:04:00
tx_4127,user_640,20.63,merchant_98,IN,wallet,device_1435,0,0.17,2024-04-19 05:24:00
tx_4128,user_435,110.33,merchant_41,NG,card,device_1750,0,0.17,2024-10-12 19:12:00
tx_4129,user_720,318.68,merchant_55,BR,wallet,device_220,0,0.4,2024-11-29 06:48:00
tx_4130,user_504,318.9,merchant_57,IN,card,device_2129,0,0.19,2024-11-23 22:32:00
tx_4131,user_898,39.57,merchant_94,BR,card,device_1073,0,0.27,2024-12-27 00:40:00
tx_4132,user_318,124.54,merchant_94,IN,ach,device_35,0,0.23,2024-08-05 14:49:00
tx_4133,user_25,117.42,merchant_1,IN,wallet,device_572,0,0.14,2024-06-04 15:09:00
tx_4134,user_758,147.64,merchant_75,UK,card,device_1227,0,0.11,2024-06-21 08:02:00
tx_4135,user_165,26.83,merchant_77,US,card,device_357,0,0.16,2024-01-08 14:26:00
tx_4136,user_961,211.25,merchant_28,DE,ach,device_695,0,0.24,2024-04-30 16:47:00
tx_4137,user_810,26.71,merchant_84,UK,card,device_2451,0,0.15,2024-01-27 18:06:00
tx_4138,user_267,79.69,merchant_63,US,wallet,device_2772,0,0.25,2024-08-27 03:40:00
tx_4139,user_839,24.84,merchant_34,US,ach,device_497,0,0.3,2024-03-20 13:38:00
tx_4140,user_587,43.02,merchant_61,US,wallet,device_2897,0,0.11,2024-12-17 19:58:00
tx_4141,user_586,24.01,merchant_59,DE,wallet,device_1918,0,0.15,2024-07-29 21:31:00
tx_4142,user_385,95.66,merchant_49,NG,wallet,device_2897,0,0.16,2024-06-24 17:32:00
tx_4143,user_544,262.09,merchant_60,BR,wallet,device_1615,0,0.34,2024-09-22 04:47:00
tx_4144,user_640,36.49,merchant_44,IN,card,device_1230,0,0.15,2024-02-20 19:10:00
tx_4145,user_203,101.15,merchant_65,UK,card,device_165,0,0.45,2024-01-10 21:19:00
tx_4146,user_441,22.02,merchant_28,BR,wallet,device_844,0,0.3,2024-06-20 00:05:00
tx_4147,user_20,83.56,merchant_92,BR,ach,device_2731,0,0.27,2024-10-10 05:25:00
tx_4148,user_403,84.73,merchant_71,IN,ach,device_1654,0,0.24,2024-10-07 05:28:00
tx_4149,user_238,5.19,merchant_75,UK,ach,device_1197,0,0.4,2024-11-22 23:14:00
tx_4150,user_420,39.48,merchant_56,NG,ach,device_2783,0,0.3,2024-11-07 21:40:00
tx_4151,user_34,37.29,merchant_92,AU,card,device_1190,0,0.15,2024-06-27 20:38:00
tx_4152,user_181,53.9,merchant_23,DE,wallet,device_2622,0,0.17,2024-02-24 15:27:00
tx_4153,user_52,37.11,merchant_22,UK,wallet,device_680,0,0.29,2024-06-11 23:45:00
tx_4154,user_595,178.89,merchant_70,BR,card,device_953,0,0.1,2024-03-10 14:39:00
tx_4155,user_376,113.76,merchant_49,BR,ach,device_2127,0,0.26,2024-08-14 17:45:00
tx_4156,user_162,77.64,merchant_77,DE,card,device_2024,0,0.12,2024-01-18 19:18:00
tx_4157,user_647,69.66,merchant_88,NG,wallet,device_2639,0,0.19,2024-08-26 17:12:00
tx_4158,user_790,202.37,merchant_86,BR,card,device_2290,0,0.61,2024-12-09 00:00:00
tx_4159,user_856,128.96,merchant_61,NG,card,device_1375,0,0.1,2024-11-18 08:47:00
tx_4160,user_879,206.07,merchant_75,UK,ach,device_2437,1,0.23,2024-12-03 17:29:00
tx_4161,user_671,48.04,merchant_14,IN,card,device_847,0,0.44,2024-06-09 19:49:00
tx_4162,user_727,38.31,merchant_68,AU,ach,device_1717,0,0.56,2024-10-24 08:37:00
tx_4163,user_114,187.07,merchant_32,BR,wallet,device_2157,0,0.33,2024-07-08 03:53:00
tx_4164,user_943,191.55,merchant_88,FR,wallet,device_332,0,0.12,2024-10-28 17:01:00
tx_4165,user_340,96.55,merchant_54,US,wallet,device_2281,0,0.45,2024-07-22 09:09:00
tx_4166,user_510,229.6,merchant_18,AU,card,device_2415,0,0.2,2024-07-12 11:26:00
tx_4167,user_362,144.42,merchant_29,BR,ach,device_78,0,0.21,2024-11-10 05:29:00
tx_4168,user_333,132.13,merchant_12,US,ach,device_1637,0,0.24,2024-08-20 07:27:00
tx_4169,user_886,36.9,merchant_27,CA,card,device_977,0,0.16,2024-02-13 07:01:00
tx_4170,user_151,98.6,merchant_26,FR,card,device_813,0,0.27,2024-10-01 00:27:00
tx_4171,user_565,40.1,merchant_67,CA,ach,device_2986,0,0.22,2024-05-11 15:30:00
tx_4172,user_205,5.65,merchant_1,FR,card,device_1240,0,0.12,2024-12-29 07:39:00
tx_4173,user_920,65.6,merchant_46,IN,card,device_1669,0,0.1,2024-01-26 11:18:00
tx_4174,user_808,442.85,merchant_28,CA,ach,device_707,0,0.42,2024-06-13 04:50:00
tx_4175,user_936,63.57,merchant_72,UK,ach,device_2978,0,0.23,2024-09-16 20:35:00
tx_4176,user_869,104.71,merchant_71,US,card,device_526,0,0.19,2024-02-16 16:52:00
tx_4177,user_585,183.48,merchant_91,FR,ach,device_1966,0,0.36,2024-06-30 04:11:00
tx_4178,user_896,3.79,merchant_15,NG,wallet,device_1390,0,0.26,2024-09-04 00:54:00
tx_4179,user_117,61.51,merchant_38,CA,ach,device_1684,1,0.51,2024-11-29 09:50:00
tx_4180,user_983,211.19,merchant_44,NG,card,device_2479,0,0.18,2024-02-26 10:14:00
tx_4181,user_257,24.86,merchant_68,DE,card,device_1870,0,0.18,2024-09-06 07:24:00
tx_4182,user_232,203.84,merchant_91,CA,wallet,device_515,0,0.18,2024-12-25 13:54:00
tx_4183,user_79,148.9,merchant_42,US,wallet,device_2486,0,0.13,2024-11-28 12:27:00
tx_4184,user_578,11.42,merchant_75,US,card,device_2852,0,0.34,2024-04-11 02:12:00
tx_4185,user_548,73.53,merchant_97,UK,wallet,device_1037,0,0.14,2024-02-01 14:19:00
tx_4186,user_696,40.8,merchant_5,CA,card,device_465,0,0.18,2024-11-27 13:18:00
tx_4187,user_220,57.2,merchant_32,NG,wallet,device_809,0,0.44,2024-01-18 07:12:00
tx_4188,user_935,244.07,merchant_72,FR,wallet,device_2837,0,0.18,2024-08-30 06:02:00
tx_4189,user_367,219.2,merchant_84,NG,wallet,device_27,0,0.44,2024-07-03 10:49:00
tx_4190,user_776,178.04,merchant_49,NG,card,device_306,0,0.27,2024-11-08 04:45:00
tx_4191,user_37,90.67,merchant_94,NG,card,device_2493,0,0.34,2024-05-07 02:10:00
tx_4192,user_531,54.59,merchant_99,UK,wallet,device_2608,0,0.33,2024-12-22 23:21:00
tx_4193,user_539,11.9,merchant_35,FR,card,device_1004,0,0.2,2024-04-23 05:19:00
tx_4194,user_200,371.08,merchant_78,CA,ach,device_2231,0,0.37,2024-12-27 02:33:00
tx_4195,user_208,139.78,merchant_84,AU,ach,device_324,0,0.27,2024-09-14 21:20:00
tx_4196,user_329,75.48,merchant_26,IN,wallet,device_1319,0,0.48,2024-08-25 13:08:00
tx_4197,user_958,58.42,merchant_16,US,wallet,device_288,0,0.12,2024-11-21 11:58:00
tx_4198,user_81,28.84,merchant_81,IN,wallet,device_1703,0,0.13,2024-10-26 14:19:00
tx_4199,user_617,2.71,merchant_35,BR,ach,device_2815,0,0.36,2024-01-11 01:50:00
tx_4200,user_857,56.03,merchant_15,NG,card,device_1032,0,0.49,2024-10-03 20:23:00
tx_4201,user_411,0.81,merchant_66,AU,card,device_2136,0,0.46,2024-10-16 17:27:00
tx_4202,user_696,151.84,merchant_80,CA,wallet,device_1485,0,0.2,2024-07-02 07:44:00
tx_4203,user_321,114.82,merchant_15,UK,ach,device_1540,0,0.22,2024-10-29 11:16:00
tx_4204,user_304,193.86,merchant_93,AU,ach,device_2148,0,0.37,2024-09-21 23:47:00
tx_4205,user_665,58.96,merchant_100,IN,ach,device_2147,0,0.27,2024-09-25 08:47:00
tx_4206,user_759,262.74,merchant_55,NG,wallet,device_1916,0,0.11,2024-04-12 11:51:00
tx_4207,user_214,123.43,merchant_5,BR,card,device_2070,0,0.12,2024-08-26 10:18:00
tx_4208,user_978,17.94,merchant_41,DE,wallet,device_323,0,0.11,2024-06-25 17:20:00
tx_4209,user_222,265.9,merchant_33,CA,wallet,device_1507,0,0.16,2024-05-13 17:26:00
tx_4210,user_860,40.44,merchant_94,AU,ach,device_1953,0,0.41,2024-01-04 04:43:00
tx_4211,user_386,291.39,merchant_52,UK,wallet,device_25,0,0.17,2024-08-19 13:16:00
tx_4212,user_659,4.75,merchant_27,CA,ach,device_208,0,0.25,2024-03-25 22:27:00
tx_4213,user_465,262.89,merchant_81,AU,card,device_2572,0,0.13,2024-06-21 20:10:00
tx_4214,user_937,52.99,merchant_51,UK,wallet,device_1772,0,0.12,2024-06-21 11:00:00
tx_4215,user_590,194.78,merchant_42,DE,ach,device_177,0,0.26,2024-04-24 19:42:00
tx_4216,user_458,177.87,merchant_10,AU,wallet,device_1894,0,0.13,2024-12-15 14:09:00
tx_4217,user_421,8.69,merchant_10,IN,wallet,device_2456,0,0.49,2024-08-21 10:44:00
tx_4218,user_248,50.03,merchant_64,BR,wallet,device_1852,0,0.28,2024-06-27 00:33:00
tx_4219,user_42,29.0,merchant_66,UK,wallet,device_410,0,0.14,2024-10-24 21:20:00
tx_4220,user_550,179.73,merchant_47,AU,wallet,device_1751,0,0.28,2024-04-04 03:23:00
tx_4221,user_932,207.0,merchant_72,AU,card,device_1692,0,0.11,2024-12-14 05:25:00
tx_4222,user_879,24.74,merchant_10,UK,wallet,device_2321,0,0.17,2024-12-11 09:35:00
tx_4223,user_729,80.51,merchant_11,IN,ach,device_2112,0,0.29,2024-01-09 22:09:00
tx_4224,user_239,42.62,merchant_71,UK,card,device_163,0,0.3,2024-01-02 00:28:00
tx_4225,user_944,24.39,merchant_65,NG,card,device_495,0,0.18,2024-04-04 19:38:00
tx_4226,user_930,20.94,merchant_32,IN,ach,device_1609,0,0.43,2024-04-27 00:20:00
tx_4227,user_396,72.31,merchant_98,UK,ach,device_2600,0,0.51,2024-05-24 21:06:00
tx_4228,user_849,91.9,merchant_68,DE,ach,device_1209,0,0.26,2024-02-18 14:27:00
tx_4229,user_925,56.05,merchant_94,AU,ach,device_356,0,0.22,2024-11-23 17:16:00
tx_4230,user_69,306.3,merchant_52,AU,ach,device_276,0,0.29,2024-06-29 19:36:00
tx_4231,user_695,3.02,merchant_72,FR,wallet,device_1556,0,0.19,2024-11-27 07:50:00
tx_4232,user_966,77.18,merchant_2,US,card,device_2100,0,0.63,2024-06-14 02:27:00
tx_4233,user_111,65.76,merchant_98,US,wallet,device_309,0,0.2,2024-05-04 11:12:00
tx_4234,user_951,16.69,merchant_39,UK,wallet,device_1494,0,0.11,2024-07-20 07:03:00
tx_4235,user_479,145.55,merchant_6,AU,wallet,device_1617,0,0.28,2024-06-24 23:21:00
tx_4236,user_549,288.55,merchant_32,BR,wallet,device_1726,0,0.27,2024-11-14 23:29:00
tx_4237,user_799,27.07,merchant_96,AU,ach,device_703,0,0.37,2024-02-06 23:53:00
tx_4238,user_723,253.06,merchant_83,NG,card,device_607,0,0.19,2024-10-13 17:36:00
tx_4239,user_169,52.92,merchant_8,BR,ach,device_1787,0,0.41,2024-01-30 23:38:00
tx_4240,user_516,5.36,merchant_76,AU,wallet,device_1644,0,0.19,2024-02-27 22:27:00
tx_4241,user_407,22.11,merchant_42,US,ach,device_1469,0,0.25,2024-01-08 14:29:00
tx_4242,user_69,1.86,merchant_24,AU,wallet,device_2643,0,0.11,2024-06-28 21:37:00
tx_4243,user_644,115.12,merchant_73,CA,ach,device_1966,0,0.37,2024-01-16 02:46:00
tx_4244,user_317,81.5,merchant_42,CA,card,device_2526,0,0.19,2024-03-21 05:34:00
tx_4245,user_376,14.34,merchant_70,BR,wallet,device_318,0,0.15,2024-04-06 19:17:00
tx_4246,user_997,11.64,merchant_2,US,ach,device_70,0,0.39,2024-10-09 04:43:00
tx_4247,user_443,3.41,merchant_48,FR,ach,device_639,0,0.25,2024-04-08 14:59:00
tx_4248,user_457,186.5,merchant_25,IN,card,device_1680,0,0.16,2024-04-01 06:44:00
tx_4249,user_218,52.41,merchant_6,IN,wallet,device_2251,0,0.15,2024-10-29 07:40:00
tx_4250,user_556,223.3,merchant_30,BR,wallet,device_2693,0,0.35,2024-12-03 03:29:00
tx_4251,user_344,12.83,merchant_36,NG,ach,device_2741,0,0.21,2024-04-21 08:41:00
tx_4252,user_917,108.31,merchant_24,US,card,device_684,0,0.33,2024-02-29 04:35:00
tx_4253,user_42,59.73,merchant_33,UK,card,device_446,0,0.16,2024-03-05 11:53:00
tx_4254,user_839,71.9,merchant_97,US,card,device_1341,0,0.15,2024-10-01 12:58:00
tx_4255,user_443,81.53,merchant_39,FR,card,device_500,0,0.16,2024-11-09 07:13:00
tx_4256,user_885,127.01,merchant_48,DE,card,device_2906,0,0.46,2024-08-20 11:13:00
tx_4257,user_184,114.51,merchant_33,AU,ach,device_123,0,0.39,2024-03-27 23:36:00
tx_4258,user_61,0.14,merchant_66,FR,wallet,device_2520,0,0.16,2024-12-03 15:21:00
tx_4259,user_356,357.73,merchant_90,US,ach,device_2537,0,0.24,2024-01-17 16:10:00
tx_4260,user_37,22.54,merchant_81,NG,wallet,device_2358,0,0.26,2024-11-14 23:00:00
tx_4261,user_249,28.73,merchant_23,BR,ach,device_2472,0,0.56,2024-05-09 22:00:00
tx_4262,user_457,63.72,merchant_79,IN,ach,device_163,0,0.44,2024-10-17 03:37:00
tx_4263,user_686,33.53,merchant_88,US,wallet,device_50,0,0.19,2024-09-01 18:25:00
tx_4264,user_378,17.92,merchant_1,FR,card,device_1512,0,0.1,2024-04-29 07:14:00
tx_4265,user_29,33.76,merchant_82,IN,ach,device_200,0,0.3,2024-01-19 08:45:00
tx_4266,user_695,46.72,merchant_89,FR,ach,device_2519,0,0.29,2024-07-01 05:15:00
tx_4267,user_545,37.87,merchant_73,CA,wallet,device_215,0,0.34,2024-01-26 23:54:00
tx_4268,user_138,185.58,merchant_65,CA,wallet,device_1321,0,0.15,2024-08-17 07:13:00
tx_4269,user_584,19.77,merchant_90,BR,card,device_844,0,0.16,2024-06-18 21:21:00
tx_4270,user_380,34.38,merchant_39,US,wallet,device_1551,1,0.18,2024-05-13 10:48:00
tx_4271,user_317,4.06,merchant_15,CA,ach,device_943,0,0.28,2024-05-05 14:42:00
tx_4272,user_666,99.82,merchant_83,IN,card,device_868,0,0.11,2024-10-18 17:23:00
tx_4273,user_388,34.49,merchant_14,IN,wallet,device_552,0,0.12,2024-09-09 21:01:00
tx_4274,user_925,291.88,merchant_6,AU,card,device_2302,0,0.32,2024-10-24 04:43:00
tx_4275,user_875,69.2,merchant_64,CA,ach,device_670,0,0.25,2024-06-04 17:40:00
tx_4276,user_890,82.06,merchant_2,FR,wallet,device_1583,0,0.27,2024-01-06 04:17:00
tx_4277,user_981,159.25,merchant_41,DE,ach,device_373,0,0.24,2024-02-06 12:32:00
tx_4278,user_91,153.87,merchant_88,US,card,device_492,0,0.11,2024-06-04 14:17:00
tx_4279,user_579,23.76,merchant_73,US,wallet,device_2593,0,0.16,2024-04-29 08:08:00
tx_4280,user_144,37.73,merchant_33,DE,wallet,device_132,0,0.11,2024-12-16 07:38:00
tx_4281,user_84,137.88,merchant_15,BR,card,device_2015,0,0.12,2024-02-14 15:12:00
tx_4282,user_637,294.18,merchant_5,US,card,device_1041,0,0.2,2024-08-23 13:54:00
tx_4283,user_710,164.85,merchant_86,FR,wallet,device_1421,1,0.12,2024-04-08 18:01:00
tx_4284,user_871,41.59,merchant_78,DE,wallet,device_1770,0,0.28,2024-05-26 03:39:00
tx_4285,user_211,155.62,merchant_85,UK,card,device_1493,0,0.17,2024-05-06 14:07:00
tx_4286,user_726,240.27,merchant_54,CA,wallet,device_695,0,0.18,2024-12-15 13:43:00
tx_4287,user_92,204.93,merchant_68,FR,wallet,device_2967,0,0.28,2024-07-14 01:13:00
tx_4288,user_998,106.95,merchant_67,AU,wallet,device_153,0,0.17,2024-01-20 09:15:00
tx_4289,user_603,38.4,merchant_4,NG,wallet,device_2864,0,0.2,2024-02-11 20:14:00
tx_4290,user_756,130.96,merchant_57,CA,wallet,device_1767,0,0.27,2024-11-07 23:17:00
tx_4291,user_783,32.42,merchant_24,NG,wallet,device_1016,0,0.27,2024-05-27 02:22:00
tx_4292,user_166,21.41,merchant_1,US,ach,device_2378,0,0.41,2024-03-22 03:07:00
tx_4293,user_946,171.67,merchant_36,BR,ach,device_2614,0,0.22,2024-10-26 17:13:00
tx_4294,user_663,1.38,merchant_88,CA,ach,device_22,0,0.4,2024-02-24 04:57:00
tx_4295,user_334,380.42,merchant_67,CA,wallet,device_2503,0,0.33,2024-11-09 01:14:00
tx_4296,user_894,9.06,merchant_100,US,card,device_2506,0,0.16,2024-05-11 22:55:00
tx_4297,user_44,21.16,merchant_19,FR,ach,device_1946,0,0.41,2024-01-30 00:46:00
tx_4298,user_619,146.21,merchant_46,BR,card,device_593,0,0.48,2024-07-26 11:57:00
tx_4299,user_865,277.55,merchant_20,NG,card,device_164,0,0.14,2024-11-30 18:17:00
tx_4300,user_293,156.38,merchant_56,IN,wallet,device_1180,0,0.17,2024-02-16 12:42:00
tx_4301,user_695,1.38,merchant_41,FR,wallet,device_1233,1,0.14,2024-07-07 15:14:00
tx_4302,user_311,30.42,merchant_68,NG,wallet,device_2809,0,0.42,2024-08-25 14:47:00
tx_4303,user_463,8.86,merchant_3,BR,ach,device_820,0,0.27,2024-10-25 05:44:00
tx_4304,user_248,28.88,merchant_49,BR,wallet,device_1279,0,0.28,2024-07-10 00:48:00
tx_4305,user_250,143.62,merchant_78,CA,card,device_2994,0,0.19,2024-09-20 12:25:00
tx_4306,user_66,334.91,merchant_71,BR,ach,device_2570,0,0.26,2024-07-07 19:52:00
tx_4307,user_87,165.29,merchant_82,FR,ach,device_890,0,0.44,2024-10-30 00:58:00
tx_4308,user_118,337.85,merchant_7,FR,wallet,device_2854,0,0.15,2024-07-03 07:18:00
tx_4309,user_246,13.61,merchant_22,US,ach,device_1241,0,0.54,2024-12-08 21:34:00
tx_4310,user_809,34.48,merchant_83,AU,wallet,device_764,0,0.26,2024-04-16 00:24:00
tx_4311,user_954,0.93,merchant_66,IN,card,device_2023,0,0.43,2024-12-29 18:47:00
tx_4312,user_980,88.93,merchant_48,AU,wallet,device_1748,0,0.58,2024-05-31 01:04:00
tx_4313,user_713,67.01,merchant_90,FR,ach,device_1319,0,0.42,2024-05-27 23:15:00
tx_4314,user_248,19.3,merchant_58,BR,card,device_1701,0,0.12,2024-01-11 12:55:00
tx_4315,user_779,50.61,merchant_47,US,ach,device_1973,0,0.41,2024-07-09 04:15:00
tx_4316,user_21,67.42,merchant_16,US,card,device_920,0,0.26,2024-07-07 00:39:00
tx_4317,user_391,63.25,merchant_1,BR,wallet,device_829,0,0.14,2024-07-03 22:43:00
tx_4318,user_78,116.35,merchant_55,IN,ach,device_276,0,0.3,2024-08-31 14:47:00
tx_4319,user_644,97.97,merchant_77,CA,wallet,device_2710,0,0.2,2024-03-13 16:55:00
tx_4320,user_251,62.28,merchant_79,CA,ach,device_202,0,0.42,2024-10-29 01:02:00
tx_4321,user_795,71.77,merchant_34,US,ach,device_1847,0,0.23,2024-10-20 14:31:00
tx_4322,user_422,55.56,merchant_43,UK,ach,device_965,0,0.21,2024-01-06 13:44:00
tx_4323,user_496,60.92,merchant_74,FR,card,device_2277,0,0.15,2024-09-09 08:40:00
tx_4324,user_896,15.06,merchant_99,NG,ach,device_1174,0,0.41,2024-07-16 00:29:00
tx_4325,user_308,10.12,merchant_85,IN,wallet,device_1026,1,0.13,2024-07-21 11:49:00
tx_4326,user_850,7.5,merchant_81,IN,card,device_179,0,0.34,2024-09-01 03:53:00
tx_4327,user_516,52.47,merchant_49,AU,ach,device_2301,0,0.23,2024-05-26 05:24:00
tx_4328,user_974,36.5,merchant_37,US,card,device_2074,0,0.19,2024-10-29 09:22:00
tx_4329,user_696,110.78,merchant_16,CA,ach,device_2947,0,0.43,2024-02-22 03:20:00
tx_4330,user_668,96.24,merchant_84,IN,ach,device_1225,0,0.25,2024-09-25 22:04:00
tx_4331,user_589,37.0,merchant_92,CA,card,device_883,0,0.61,2024-08-03 03:13:00
tx_4332,user_938,51.44,merchant_42,US,ach,device_1353,0,0.21,2024-06-13 10:13:00
tx_4333,user_256,42.46,merchant_45,IN,wallet,device_412,0,0.17,2024-04-03 14:55:00
tx_4334,user_387,66.48,merchant_2,NG,card,device_1549,0,0.15,2024-03-12 05:26:00
tx_4335,user_659,10.93,merchant_34,US,wallet,device_2776,0,0.43,2024-12-17 06:44:00
tx_4336,user_293,110.85,merchant_18,IN,wallet,device_1481,0,0.25,2024-07-03 02:22:00
tx_4337,user_20,114.83,merchant_21,BR,card,device_2220,0,0.18,2024-02-13 19:30:00
tx_4338,user_883,34.56,merchant_55,NG,ach,device_1395,0,0.44,2024-03-22 23:44:00
tx_4339,user_975,119.25,merchant_93,IN,wallet,device_412,0,0.16,2024-06-25 16:50:00
tx_4340,user_173,329.99,merchant_19,FR,ach,device_1613,0,0.21,2024-03-13 18:56:00
tx_4341,user_132,168.0,merchant_72,AU,ach,device_2814,0,0.26,2024-03-27 18:11:00
tx_4342,user_939,72.51,merchant_69,IN,wallet,device_1341,0,0.14,2024-04-10 13:57:00
tx_4343,user_542,3.69,merchant_86,DE,card,device_2535,0,0.19,2024-12-20 13:47:00
tx_4344,user_984,188.87,merchant_1,US,wallet,device_82,0,0.11,2024-04-29 19:10:00
tx_4345,user_479,219.02,merchant_97,AU,ach,device_96,0,0.25,2024-02-07 14:51:00
tx_4346,user_430,163.31,merchant_41,AU,wallet,device_1072,0,0.32,2024-04-16 02:24:00
tx_4347,user_932,59.21,merchant_81,AU,ach,device_2126,0,0.22,2024-03-24 19:38:00
tx_4348,user_864,28.3,merchant_12,US,wallet,device_688,0,0.11,2024-04-06 22:48:00
tx_4349,user_968,20.45,merchant_93,CA,wallet,device_118,0,0.1,2024-12-12 20:06:00
tx_4350,user_731,178.12,merchant_33,BR,wallet,device_1973,0,0.16,2024-05-30 12:55:00
tx_4351,user_920,224.65,merchant_87,IN,card,device_2751,0,0.11,2024-02-01 06:27:00
tx_4352,user_745,95.79,merchant_35,FR,wallet,device_2338,1,0.12,2024-05-22 19:08:00
tx_4353,user_843,144.13,merchant_33,CA,wallet,device_387,0,0.14,2024-11-12 10:11:00
tx_4354,user_847,16.34,merchant_73,IN,card,device_1693,0,0.13,2024-01-01 19:13:00
tx_4355,user_159,23.68,merchant_97,DE,wallet,device_724,0,0.42,2024-11-24 18:06:00
tx_4356,user_256,8.13,merchant_92,US,ach,device_1070,1,0.54,2024-11-22 10:24:00
tx_4357,user_638,228.96,merchant_33,CA,ach,device_2788,0,0.45,2024-09-15 23:25:00
tx_4358,user_708,353.33,merchant_19,FR,wallet,device_2334,0,0.18,2024-10-03 10:22:00
tx_4359,user_108,122.85,merchant_81,AU,wallet,device_1357,0,0.11,2024-06-22 09:56:00
tx_4360,user_850,104.01,merchant_93,DE,wallet,device_744,0,0.44,2024-07-08 15:11:00
tx_4361,user_950,86.13,merchant_11,DE,card,device_2510,0,0.19,2024-05-03 14:48:00
tx_4362,user_837,146.63,merchant_87,AU,wallet,device_2885,0,0.17,2024-03-09 10:33:00
tx_4363,user_420,266.95,merchant_29,NG,card,device_2048,0,0.33,2024-02-06 01:06:00
tx_4364,user_325,22.85,merchant_78,BR,ach,device_2400,0,0.55,2024-09-01 17:30:00
tx_4365,user_203,226.02,merchant_93,AU,wallet,device_2037,0,0.18,2024-12-10 17:54:00
tx_4366,user_548,91.55,merchant_58,NG,ach,device_117,0,0.53,2024-02-04 07:56:00
